point_id,source,page_content,videos
72d6c56e-7753-46e2-bea4-9fabf339766d,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Process of adding Data Fields is different in the case of Summary report template creation for Composite instruments. For more details on this, refer to the web user manual chapter on [Summary Report Template Creation (Composite Instruments)](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=189) . ![image:db://images/409](db://images/409) Figure 5 : Adding Data Fields Likewise, to add Review Fields to the template, Click open the Review fields section with the expander arrow. Select the required fields. Click Add/Update Field . (Refer to figure 6) ![image:db://images/410](db://images/410) Figure 6 : Adding Review Fields Finally, click Save Summary . The Summary Report template gets saved.",[]
734f5b15-e0e6-40fa-a352-6a76b4bfd952,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"To create axis configurations, click Axis Configuration button. New fields appear below. Here you can set Units for fields and Ranges (From & To). The entered Units and Ranges reflects in the graphs. Perform the following steps to create axis configuration: Select the Zoom Box . ( Note : If no Zoom Box based axis settings exist for a Cross section, the Project-wide DEFAULT applies) Select the AGS Parameter if required. Select the color. Select the size. Select the following and the corresponding range: Deflection Settlement Elevation Click Save . The axis configuration is saved. ![image:db://images/699](db://images/699) Figure 5: The axis configuration fields",[]
73a3b593-40f9-4112-9d01-c3e5a10d2957,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 You can configure the Blog settings to add the User Response to the main categories & the subcategories of a blog, create settings for Blog Post Closure, enable the Review Snapshot option, and create the Review Report Format. Review Snapshot will take an image of a graph template at the time of a breach. Note: If there are changes or deletions in data or review levels, it is not possible to ascertain the conditions causing the breach from the Review Snapshot, at the time of the breach. To access the Blog Settings, open the Data Manager . Go to Admin . Click open the Setup menu. Select the Blog Settings . ![image:db://images/724](db://images/724) Figure 1: Admin > Setup > Blog Settings Blog Settings interface opens with User Response Definition preselected and open by default. There are 5 tabs under Blog Settings: User Response Definition Manage Subresponses Blog Post Closure Review Snapshot Review Report Format You can enable the Review snapshot definition as “Yes”",[]
757ff8b2-de66-4b98-b693-9e537c94eb0d,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". ![image:db://images/647](db://images/647) Figure 7: Adding axis text To hide the text from the axis, deselect the “Need to add axis text” checkbox. ![image:db://images/648](db://images/648) Figure 8: To hide axis text ![image:db://images/649](db://images/649) Figure 9: Enable Graph axis text from Graph templates ![image:db://images/650](db://images/650) Figure 10: axis text displaying horizontally above the graph",[]
75adfcba-f904-40f2-87aa-818cedc944f3,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 The Instrument Data tab has a number of different fields and dropdown boxes that allow the user to interact with the data. The search box allows you to search for a particular instrument name. As a search string is entered, filtered data appears in Instrument Selection box. The search can be filtered beforehand by selecting an active zone under the first dropdown box shown as ‘All instruments’ by default. This drop down is populated with all the regions and active zones on the project. Select the active zone and click Show then Map to zoom to this area on the map. Another method of filtering is to select the type of instrument under the Instrument Type drop down. This drop down populates with all the different types available in a particular area. ![image:db://images/482](db://images/482) Figure 1: Instrument Data tab Finally, the Instrument Selection box contains all of the instruments available",[]
768489a6-1422-4e16-97dc-7c5ee2162cb3,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". For less than 3 consecutive breach readings, no notification is sent. For 3 or more breach readings, notification gets triggered if you select the scenario as Breach for any data . If you set No of Consecutive Data = 3 , and select the scenario Breach only for Continuous increase/decrease , a notification will only be sent if the three consecutive readings are continuously rising/falling. This can be beneficial in the case of fluctuating readings at a specific trigger level. ![image:db://images/329](db://images/329) Figure 2: Scenarios - Additional Review Settings when No of Consecutive Data is 3 Refer to Figures 3, 4, 5 and 6 below for understanding the concept with combination of review factor settings: Scenario 1 – When Reset is ON, Consecutive N = 3, and Breach for Any ![image:db://images/330](db://images/330) Figure 3: Consecutive count as 3, Breach for any and Reset ON Scenario 2 – When Reset is OFF, Consecutive N = 3, and Breach for Any Note : If the first breach reading is at Alarm level, the highest breach gets notified. But if Reset is OFF, there will not be any further notification for subsequent lower-level breaches. ![image:db://images/331](db://images/331) Figure 4: Consecutive count as 3, Breach for any and Reset OFF Scenario 3 – When Reset is ON, Consecutive N = 3, and Breach only for Continuous increase/decrease As per the figure below, at Alert Level, the pattern breaks for continuous increase",[]
776c0040-17f0-4221-ad6b-7f6f256bdb3e,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Each tab in the MissionOS Homepage is designed with unique features to perform specific functions. In this manual, we will take you through an overview of how they work. Instrument Data tab – Here, you can search and locate instruments by selecting type or projects, contracts and sites to narrow the instrument IDs. The instrument IDs are accessible from the Instrument Selection box. There is an option to show the instrument location on the Map. ![image:db://images/126](db://images/126) Figure 1: Instrument Data tab In Construction Data tab – you can search for an activity and data types based on progress units to narrow the data. The Locate Activity subheading allows you to filter through jobs. The Activity Type drop-down allows you to filter through Job Types. Once you select a specific Job, the Progress vs Date graph plots",[]
78d993e6-55be-41ad-860d-d884f82f20b7,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Follow the steps below to create Composite Instrument: In Instrument Setup, follow the steps below to create a new instrument: Type the Instrument ID. Select the Instrument Type, for example Inclinometer. Select the Instrument Subtype. (Master Composite) Select the Project . Select the Contract . Select the Site . Select the Zone . Select the Permission . Select the date to install. Type or select the Ground Level and the Instrument Level . Select the Frequency . Type a new location name or select from suggested location. Type the Easting . Type the Northing . (Easting and Northing values auto-populate if you are selecting from the suggested locations in the case of multiple instruments sharing locations.) Select the Composite Instrument checkbox. Specific fields populate below the checkbox. Select the [Child Subtype](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=167) from the drop-down menu. Enter the No of Children. (Example - the number of sensors in your Inclinometer string) Click Generate . New Child fields populate below. Enter the Position values of the child instruments. (Or enter the first and second Position values and then click Auto Fill button) Refer to the figures below to see the example of Inclinometer as Compound Instrument, in configuring the instrument and adding of calibration data: ![image:db://images/14](db://images/14) Creating Instrument Setup for Compound Instrument Inclinometer Note : Autofill positions are based on the interval between the first two children. Note that, the Position values are dependent on the Ground Level and the Instrument Level values entered previously. Calculations will be according to the order in which children (individual sensors) are arranged here. Then click Continue",[]
7958671f-856c-4c84-817a-516d3102b4ff,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=11,The issues that arise due to processing on live sites are taken up for prompt resolution.,"[{'url': 'https://www.youtube.com/watch?v=oNkldcnekh0', 'title': 'How to: Access MissionOS Support and Assistance'}]"
79785010-30b6-40f4-8bf9-f16931cb981b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". During setup in MissionOS the depth values and associated readings are mapped to child instruments that together create a parent or master instrument. If the GDL detects that the depth values (usually mapped to the Position field) have changed or that the number of depths/children has changed then the file is not processed and the binder sends it to the Audit page which gets listed under Revision Required tab. An email is sent to Admin users and an error message shows in the Binder tab – “Inclinometer Revised, sent to Dashboard”. Until the revision process is performed subsequent data files that arrive will not be processed. All revision requests will display in Revision required interface. ![image:db://images/675](db://images/675) Figure 1: Revising Requests listed under Revision Required tab There are different Actions provided with each revision request: View File : Click View File to view the file with different number of children/revised file",[]
7a6929ec-7245-49fb-a781-fb8906f7301d,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". In the scenarios when it is not required to send out review notifications based on child, unselect this checkbox so that the review will not be considered and corresponding mails will not be send. Refer to the figure below to see the Review Setup interface for a child instrument: ![image:db://images/337](db://images/337) Figure 4: Review Setup for a child instrument with Enable Review Check selected",[]
7a91c413-09d3-4b7b-a5ca-7cb94c898c5b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 MissionOS is an online platform that facilitates the monitoring and management of instrumentation and construction data, and the management of any associated risk.",[]
7b1a11ba-4f62-4df9-98bb-35fe6324e853,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Graphs are the most common representation of various MissionOS elements and instruments in the field at different user locations. You can create and edit graphs to visualise your instruments, in the Graph creation page. Perform the following steps to access this page: Log into the MissionOS portal. Click open the Data Manager . ![image:db://images/729](db://images/729) Figure 1 : Opening the Data Manager In Data Manager, navigate to Admin > Data Object Configuration > Object Definition , and then click the Graph tab. ![image:db://images/730](db://images/730) Figure 2 : Listing the graph details of an instrument subtype",[]
7cb98e0a-eeb8-472c-8c7c-4258f0832ad0,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"For large volumes of data, it is often desirable not to plot all the data but to summarise this data over periods. The data grouping option allow you to do this. ‘Group’ option selects the time period and can be set to All/ 1 Hour/ 2 Hour/ 4Hour/ 8Hour/ 12Hour/ 1 Day/ 1 Week/ 1 Month. ![image:db://images/644](db://images/644) Figure 4: Grouping options The next step is to select the summarizing method. For group options other than ‘All’, the methods that can be selected are ‘Average’, ‘Min’, ‘Max’ and ‘Sum’. ‘Average’ plots the average of the values for the group option selected. ‘Sum’ plots the total sum of the values. ‘Min’ and ‘Max’ plots only the maximum and minimum values in the selected period. ![image:db://images/645](db://images/645) Figure 5: Selection of Method If no data grouping is desired, the ‘Group’ selection must be ‘All’.",[]
7d5f99cc-85c6-478a-a07e-731502c20f72,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". This means that even if a normal reading follows the breach data, a notification will still be sent for the latest breach. However, with Send Notification only for Last State approach, the system will also notify the first occurrence of the latest breach, but only if no normal reading follows that breach. In this case, the system takes into account the instrument's most recent state, and if the reading is normal, no notification will be sent. Send Notification for Last Breach: (the below involves 3 different files) (Last Breach considered only when there are multiple instances of breach) ![image:db://images/180](db://images/180) Figure 3: Send Notification for Last Breach when Reset is ON Send Notification for Last State: Breach notification is sent based on instrument’s Last State (means last reading). As the below figure indicates, the last state of the instrument is Alarm. So, notification goes off for Alarm",[]
7de80cfb-74ee-49f2-aae1-687432046977,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Refer to the figure below: ![image:db://images/658](db://images/658) Figure 18: Y parameter can be edited There is an option to preview the graph. Once the user clicks Preview, the graph with any changes made becomes the default template for that particular instrument sub type for the user until the session ends (that is until the time that user logs out from the portal) or until a different graph is previewed for that instrument type during the same session. ![image:db://images/659](db://images/659) Figure 19: Setting Preview Users are able to set the graph template to the default by selecting ‘Mark Default’ button from customize option. Then the selected graph is set as the default template for that particular sub type permanently, even after the user logs out from the portal. ![image:db://images/660](db://images/660) Figure 20: Making graph templates default from Customize option The changes are also reflected in the Object Definition page",[]
7e19d764-f125-4825-991e-f14568c628c9,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Once you set up a project using the Project configuration interface, the next step is to configure the hierarchy of the project. The MissionOS contains a powerful system for setting a hierarchy of information visibility and responsibility. Within this hierarchy Projects can be divided into a variety of levels including Contracts, Sites, Zones and Sections. In addition to Geographic hierarchy – hierarchies based on data type can also be implemented. By assigning each Job and Sub Job to a hierarchy, the access for instrumentation data can be controlled and restricted to specific user groups. You can perform the following steps to access this page: Log into the MissionOS portal. Click open the Data Manager . ![image:db://images/461](db://images/461) Figure 1 : Opening the Data Manager In Data Manager, navigate to Admin > Setup > Hierarchy The Project tab is open by default",[]
7e1e19f3-ef2c-4f35-bc98-b023574a1348,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Data purging is a mechanism that permanently deletes inactive or obsolete records from the database . This is useful in the control of quick increases in the volumes of data. All purging strategies must always align with business requirements. In MissionOS, you can perform this action in Data Purge. Once you log into the system, open the Data Manager and navigate to System Management > Utilities > Data Purge . You can purge (clear) out setup/calibration/location and readings for multiple instruments with the Data Purge options. You can select from any of the options below and click Submit : Delete Specific Instrument Reading and Data (setup/calibration/location). This allows you to delete specific instrument information from the portal including setup/calibration/location. Delete Specific Instrument Reading. This option allows the deletion of selected instruments readings only. Note : As per the figure below the first two radio buttons are greyed out (disabled) by default. (contact MGS support to enable the buttons for selection) Delete All Instrument Reading and data (setup/calibration/location). This allows you to delete whole instruments including readings from the portal. Delete All Instrument Reading. This option allows you to delete readings for whole instruments present in the system. ![image:db://images/432](db://images/432) Figure 1: Data Purge options For last 2 options, a dropdown list appears where the user is able to select instruments they wish to purge",[]
7e2641ff-3413-49bc-903a-f9c8525e03f1,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". In ‘Parent’ column, you input the parent instrument for example - ‘IN_A’ Location details are only needed for parent instruments. Upload the file to the system using the Load Setup File interface. Now, download the calibration file for the child type from the Model interface or the Load Calibration File interface. Once you enter the calibration data, upload the file to the system using the Load Calibration File interface. If Master has calibration fields you need to download corresponding calibration file and provide data. This leads to creation of instruments and relationships.",[]
7f54286e-bc81-4830-94cb-7e0908f5bbb1,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"It is important to note that the template you generate here, forms the basis of to further create a New Report Template using the Summary Table Generator. This ultimately results in the structure of the Consolidated Summary Report, for that instrument type or subtype. Navigate to Report Creation > Canvas Sheets . (Refer to figure 10) Click Summary Table Generator. The Table Generator interface opens. ![image:db://images/414](db://images/414) Figure 10 : Click Summary Table Generator The Summary Tables Library is open by default. ![image:db://images/415](db://images/415) Figure 11 : Summary Tables Library Click open the Consolidated Summary . Select the Subtype and then the already created Summary Report template. Next, click Create New Report Template . ![image:db://images/416](db://images/416) Figure 12: Selecting the Subtype and click Create New Report Template The Consolidated Summary Editor opens. In the Editor interface, create a new Summary Report Table with the selected template of the Subtype. Once saved, the new Consolidated Summary Report gets listed in the Summary Tables Library . ![image:db://images/417](db://images/417) Figure 13 : Consolidated Summary Editor You can also edit the Consolidated Summary report template after creating the Summary table. Go to Summary Tables Library . Scroll down to find the Table Name or type in Search box",[]
7fabafa5-233f-491d-a827-687986f690e2,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". In the Portal Homepage, click Report Creation > Canvas Sheets . The Canvas Sheets interface opens. In the Canvas Sheets interface, Click Summary Table Generator . ![image:db://images/238](db://images/238) Figure 1: Accessing Summary Table Generator Now select the Consolidated Summary. This tab lists out several summary object categories form which Summaries can be created based on different parameters. For this example, choose Selected Subtype . Select from the following dropdown menus: Type Subtype Summary Table template Click Create New Report Template ![image:db://images/239](db://images/239) Figure 2: Summary Object category is selected for report template creation The user is taken to an interface for template creation where DEFINITION, SETUP and DATA fields list down the configured entries during summary template creation.",[]
7fdbffd5-202f-4baf-ac4a-0e1ce324598e,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". To watch the Web User Manual video on How to configure and generate Web Reports from the Instrument Data interface, simply click on the thumbnail or link below:",[]
8008023d-8f4e-4d06-a0a0-01ce4da5df8a,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Open the Data Manager . Navigate to Admin > Data Object Configuration > Object Definition . Select Model tab. Select the following fields from the dropdown: Class Type as Instrumentation Class Type Subtype Click Manage Setup File . (Refer to figure 2) The Add Custom Fields appear. ![image:db://images/560](db://images/560) Figure 2 : Click Manage Setup Field In the Add Custom Fields interface, Enter User Field Name as SMA . Add the other required details. Click Add Field . (Refer to figure 3) SMA custom field gets saved and appears in the table. Select the corresponding checkbox. Click Save Configuration . (Refer to figure 4) ![image:db://images/561](db://images/561) Figure 3 : Add SMA as Custom Field ![image:db://images/562](db://images/562) Figure 4 : Save the SMA configuration To create calculation fields based on SMAs, First click Manage System Fields . Click Add Fields . Select Calculation as system field name. Select Simple Moving Avg from the Methods. The Feed Function popup appears. (Refer to figure 5 and 6) ![image:db://images/563](db://images/563) Figure 5 : Select the SMA as method ![image:db://images/564](db://images/564) Figure 6 : Click Feed to save the feed Select the data or calculation field which we need to find the SMA values for. Click Feed . SMA function appears in the Function box. Select the Calculation Order if required. Click Save . The SMA calculation field details appear listed in the table.",[]
8045e99b-c658-492d-9409-1d5c81103cae,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". ![image:db://images/77](db://images/77) Figure 2: More search options appear Click Hide Options to hide the additional filter options. Click Reset to reset the search options. This action also results in filter settings to be toggled. To expand a specific Blog, click the Expander arrow. This enables you to view the information given in a blog. You can see specific buttons here, representing functionalities such as Report Generate , Preview , Generate & Close , the Add button for adding Comments and Documents, and the Users button for assigning Users to events. Click the Graph button to generate the corresponding graph in the graph thumbnail area. You also have the option to delete topic and change access, if required. Edit or Delete links can be used to edit or delete the blog comments",[]
804a845f-b8e4-4008-8208-55c5e86da2a8,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". ![image:db://images/320](db://images/320) Figure 3: Instrument Calibration page in Edit mode To make an additional revision, perform the following steps: Click Add New Revision . The Add Revision pop-up appears. Modify the values as needed. Click OK . The confirmation message appears whether to Save Only or Save and Recalculate . Choose the option based on requirement. If the latter option is selected, the instrument data will recalculate from the Initial Date to either the current timestamp or to whenever the a different Revision applies. NOTE: When triggering recalculation, large amounts of data can be sent to the processing stack, depending on the time period and frequency of the data sent – this may impact realtime data processing. The new revision data then appears. ![image:db://images/321](db://images/321) Figure 4: Add New Calibration value ![image:db://images/322](db://images/322) Figure 5: Click Save Only or Save and Recalculate ![image:db://images/323](db://images/323) Figure 6: The new revision gets listed as Revision B To remove an existing revision, perform the following steps: Click Remove Revision . The Remove Revision pop-up appears. Select the required Revision to be removed. Click OK . ![image:db://images/324](db://images/324) Figure 7: Select Revision A and click OK The confirmation message asks whether to Save Only or Save and Recalculate . Select the required option to remove revision. ![image:db://images/325](db://images/325) Figure 8: Select the required option to remove the revision To watch the Web User Manual video on How to view or edit Instrument Calibration , simply click on the thumbnail or link below: To watch the Shorts video on How to reach the View or Edit Instrument Calibration interface, simply click on the thumbnail or link below: To watch the Shorts video on How to Add a New Revision, simply click on the thumbnail or link below:",[]
80e97fa5-f2cc-4d8f-9686-989ce8032a73,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:7 Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:8 Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:9 All Instruments of the following Selected Instruments0 All Instruments of the following Selected Instruments1 ![image:db://images/270](db://images/270) Figure 11: New Individual Report of selected instruments opens in a new tab In the New Binder tab, you can select the newly created listed report and attach it to a new Binder Report. The Binder Report once created is listed under the Binders’ Library tab. Click open the to see the attached report . You can further add reports if desired using the Add Reports button. You can send the Binder Report as email ( Send E-mail button).",[]
812fa88e-107f-454b-9662-6857ba7b3fc7,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"This is similar to the General Alarm Settings in the Default Settings – Instrument Defaults page of Admin > Object Configuration . For more information, see [Default Settings - Instrument Defaults](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=113) While General Alarm Settings are applicable to all instruments under a subtype, here, the settings apply to a specific instrument. Refer to the following table for description on Reset Settings: Terms Description Reset Settings Reset Reset is used when specific AAA breaches are already set which can be revised. It can be set ON or OFF. Reset After n readings Describes after how many normal readings the review has to reset. Turn Reset Off while Breach is OPEN You can select this checkbox to turn Reset Off if the breach is in OPEN status. Include NULL readings in Review check Select this checkbox to include NULL readings in Review check to consider the reading as normal along with other normal readings. Suppose a reading is null, then it can be set as normal by selecting this field. Review notification option Send notification for all breaches Select this option to get notifications for all breaches. Send notification for last breach Select this option to get notified only for last breach. Send notification only for last state Select this option to get notified only if the last/latest taken on has a breach value. If latest taken on has a normal value, then notification does not occur. Note on Send Notification for last breach vs Send Notification only for last state: In the case of Send Notification for Last Breach , when you add data in bulk, the system will search for the most recent breach set and send a notification for the first occurrence of that breach, regardless of the instrument's current state. This means that even if a normal reading follows the breach data, a notification will still be sent for the latest breach",[]
813e8e4e-80c3-4786-bdf2-04b5ac29424f,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". ![image:db://images/128](db://images/128) Figure 3: AAA Data tab Blogs tab - This section used to display a variety of information and updates related to the project including General Issues raised by users, AAA alerts and related reports, IMR reports which are pending or generated and Instrument Statuses set by users. Click Start New Topic to start a topic or refresh the feed for the latest updates. ![image:db://images/129](db://images/129) Figure 4: Blogs tab To watch the Web User Manual video on Tabs Layout (An Overview) , simply click on the thumbnail or link below:",[]
81476468-32fa-4b5c-9120-2ed7bb2634f0,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". For example, Marine Clay might have multiple field codes in a data category, like M1 and M2. To avoid overlapping of data, the client can assign a common standard code like MC for both. For detailed information on how to configure Borehole, follow the instructions below: Log in to MissionOS to enter the Home Page. In the Home Page, click open the Data Manager . The Data Manager page appears with a navigation pane in the left. Click and navigate to Admin > Setup > Borehole Configuration . The Borehole Configuration page opens on the right of the navigation pane. Refer to the figure below to view the page: ![image:db://images/192](db://images/192) Figure 1: Navigating to Borehole Configuration page",[]
82069f9d-bf58-4e03-84c5-a8a9b2812ca8,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Here, define the calculations necessary to obtain the processed data for each sensor. The model is defined following the same procedure as for any other instrument. Define the fields in the order as given below: Firstly, define the data fields. Secondly, the necessary calibrations. Finally, any calculations required. For more details on adding data, calibration and calculation fields, see the following chapters: [Model - Add Data Fields](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=170) [Model - Add Calibration Fields](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=171) [Model - Add Calculation Fields](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=172) You can edit or delete any fields, if required. ![image:db://images/161](db://images/161) Figure 3: Child subtype model with calculations",[]
82bf748f-6b3e-431f-9f93-da2e52be4521,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 The MissionOS application portal features Zoomboxes in the maps it displays. Zoomboxes in maps are interactive tools or visual elements that allow users to zoom into a specific area of interest on a project that you need to access regularly. This tool helps users in the application with enhanced navigation and exploration functions. You can toggle on/off these zoomboxes in the map view. Once this option is ‘ON’, all the zoom boxes present in the portal is highlighted in blue boxes. You can click these ON to zoom into the boxes. You can perform the following steps to access the page to configure zoomboxes: Log into the MissionOS portal. Click open the Data Manager . In Data Manager, navigate to Admin > Setup > Zoom Boxes ![image:db://images/345](db://images/345) Figure 1: Creating a zoom box In the Zoom box page, enter the values for Top Left E, Top Left N, Bottom Right E and Bottom Right N. Type the Zoom Box Name . Select Assign to a Contract if required. If Assign to a Contract is selected, you can select the Project and Contract as they populate. Click Save Zoom Box . Once done save and return to the Portal to see the zoom box. ![image:db://images/346](db://images/346) Figure 2: Zoom Box creation when assigned to a contract To watch the Web User Manual video on How to Setup Zoom Boxes , simply click on the thumbnail or link below:",[]
82dd3790-d8a5-4a88-b6b3-aea1c7a9e977,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Instrument daily data file is generated which is the template for entering data. Click Download Data File . A new window opens and the data file in excel format can be downloaded to your system. User receives a message – “Data file generated successfully”. Instrument ID and Remarks are default fields in the data file. Even if no data fields are created for an object subtype, these fields are present in the data file. User can then enter the data fields and upload the file",[]
8325c698-dc24-4fc1-bd98-7441ee0cf8dc,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Class Types like Instrumentation are subcategorized into groups like Standard and Composite, based on the differentiation in the objects within the class type. Classes vary for different class types. In the case of Display Group (class type), objects are further classified into grp_display or grp_graph. You can perform the following steps to access this page: Log into the MissionOS portal. Click open the Data Manager . In Data Manager, navigate to Admin > Data Object Definition > Class. ![image:db://images/460](db://images/460) Figure 1: The Class page In Class page, Select the Class Type . Type the Class Name . Enter the Description . Click Save Class . The Class details are saved and get listed in the table below.",[]
838a3af6-e986-427c-be4b-297642720011,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"CORRECTING ERRORS In all steps of the process, you can correct any error by the use of Back button. You can go back to a previous step and make the necessary modifications and corrections if required. To correct an error, click the Back button. Go to the previous step and select the missing instrument.",[]
83ac918a-6fd4-433e-a1e2-8d86419531e6,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 The Send Message functionality is a powerful feature that you can use to broadcast important updates, send personalized notifications, or stay connected with your users in real time. This feature makes it easier to communicate effectively and efficiently. A message can be sent to all users with access to the portal by following the steps below: In the Portal Homepage, navigate to the header and click open Admin Tools menu. From the dropdown list, select Send Message . (Refer to figure 1) A pop-up appears. In the pop-up, type the desired note. Click Send Message . (Refer to figure 2) The message gets successfully sent to all logged in users. A confirmation message appears for the sender of the message. Click OK to confirm. ![image:db://images/519](db://images/519) Figure 1: Select Send Message ![image:db://images/520](db://images/520) Figure 2: Click Send Message To watch the Web User Manual video on How to Send Message to Users , simply click on the thumbnail or link below:",[]
840feb78-993b-4564-904c-75bd2417b088,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". For replacement, existing movement is carried over to the new readings. Revising works only with Inclinometer specific GDL files where Position is used to identify the children. Prior to the inclinometer revision feature, if your composite instrument was setup with 10 children then forever it could only have 10 children. In an option still available, a change in the number of children necessitated creation of a completely new instrument (usually named IN1A, IN1B, IN1C etc) an manual determination of the carry over movements. The inclinometer revision feature allows changes in child numbers or replacement to be captured in a single instrument in a semi-automated way. How to identify the mismatch? Typically inclinometer files consist of a multi-line header followed by a ‘depth’ column and data columns. During setup in MissionOS the depth values and associated readings are mapped to child instruments that together create a parent or master instrument",[]
8435284f-c480-4515-b68c-dded521dc835,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Google process gives rough coordinates to 10m at best. To better map, you can engage the services of a surveyor to accurately geo-reference any air photographs and ensure ortho-rectification. Repeat the process for Aerial Maps and Construction Maps.",[]
84fd2522-fa7b-4b48-8cd6-61d6598ace6b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,Refer to the highlighted area in the figure below to see how the header settings in the Table apply to the actual Report created. ![image:db://images/624](db://images/624) Figure 3: View the web report header,[]
